run_id,epoch,train_recon,train_vq,train_distill,train_src_repulsion,val_recon,val_distill,val_src_repulsion,src_repulsion_weight,best_val_recon,is_best,phase,channel_prob,learning_rate
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,79,0.03898239,0.10740730,0.01327768,0.00000000,0.11237785,0.04138111,0.00000000,0,0.08590791,0,Phase2-退火(97%),0.000000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,80,0.03867324,0.10589087,0.01297512,0.00000000,0.12025652,0.04357799,0.00000000,0,0.08590791,0,Phase2-退火(98%),0.000000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,81,0.05188881,0.18639914,0.02803767,0.00000000,0.05064903,0.02831499,0.00000000,0,0.05064903,1,Phase3-微调,0.000000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,82,0.04931735,0.19609742,0.02955742,0.00000000,0.04824568,0.02927460,0.00000000,0,0.04824568,1,Phase3-微调,0.025000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,83,0.04843124,0.19345854,0.02909674,0.00000000,0.05001881,0.03250249,0.00000000,0,0.04824568,0,Phase3-微调,0.050000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,84,0.04851279,0.20040337,0.03044814,0.00000000,0.04832521,0.03261589,0.00000000,0,0.04824568,0,Phase3-微调,0.075000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,85,0.04794076,0.19562770,0.02976290,0.00000000,0.05174178,0.02797356,0.00000000,0,0.04824568,0,Phase3-微调,0.100000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,86,0.04736942,0.19283052,0.02944782,0.00000000,0.04605830,0.02720302,0.00000000,0,0.04605830,1,Phase3-微调,0.125000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,87,0.04745798,0.19185074,0.02932209,0.00000000,0.04577908,0.02716817,0.00000000,0,0.04577908,1,Phase3-微调,0.150000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,88,0.04715883,0.19105183,0.02912608,0.00000000,0.04646298,0.02797047,0.00000000,0,0.04577908,0,Phase3-微调,0.175000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,89,0.04845242,0.20331105,0.03129678,0.00000000,0.04740719,0.02841589,0.00000000,0,0.04577908,0,Phase3-微调,0.200000,5e-05
